Brand,Model,Year,VehicleAge,UsedOrNew,Transmission,DriveType,FuelType,EngineSizeL,Cylinders,FuelConsumption_L100km,Kilometres,ExteriorColour,InteriorColour,State,BodyType,Doors,Seats,Price,PricePerYearAge
GWM,Tank,2023,0,DEMO,Automatic,4WD,,2.0,4.0,9.5,402.0,Orange,Black,QLD,SUV,4.0,5.0,49994.0,49994.0
Kia,Cerato,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,54548.0,Blue,Black,VIC,Hatchback,5.0,5.0,25490.0,8496.666666666666
Opel,Astra,2013,10,USED,Manual,Front,Premium,1.4,4.0,5.9,86852.0,Red,Black,VIC,Hatchback,5.0,5.0,8999.0,899.9
Ford,Falcon,2005,18,USED,Automatic,Rear,Unleaded,4.0,6.0,11.5,216986.0,Blue,,VIC,Sedan,4.0,5.0,7990.0,443.8888888888889
MG,HS,2022,1,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,18511.0,White,,VIC,SUV,4.0,5.0,33910.0,33910.0
Holden,Crewman,2004,19,USED,Automatic,Rear,Unleaded,3.8,6.0,,220501.0,Red,,QLD,Ute / Tray,4.0,5.0,11995.0,631.3157894736842
Honda,HR-V,2016,7,USED,Automatic,Front,Unleaded,1.8,4.0,6.9,101269.0,White,Black,VIC,SUV,4.0,5.0,20990.0,2998.5714285714284
Mitsubishi,Outlander,2013,10,USED,Automatic,AWD,Unleaded,2.4,4.0,7.5,102772.0,Grey,Black,QLD,SUV,4.0,7.0,21990.0,2199.0
Peugeot,308,2019,4,USED,Automatic,Front,Premium,1.2,3.0,5.2,92881.0,Grey,Black,VIC,Hatchback,5.0,5.0,19990.0,4997.5
Toyota,Prius,2018,5,USED,,Other,,,,,24410.0,White,,VIC,Hatchback,,,49950.0,9990.0
Mazda,CX-7,2009,14,USED,Automatic,AWD,Unleaded,2.3,4.0,11.5,231703.0,White,,QLD,SUV,4.0,5.0,8999.0,642.7857142857143
Renault,Megane,2023,0,NEW,Manual,Front,,1.8,4.0,8.3,22.0,White,Alcantara(R) Upholst,VIC,Hatchback,5.0,5.0,69885.0,69885.0
Holden,Captiva,2013,10,USED,Automatic,AWD,Diesel,2.2,4.0,8.1,164738.0,Grey,,QLD,SUV,4.0,7.0,12990.0,1299.0
Volkswagen,Golf,2014,9,USED,Automatic,Front,Premium,2.0,4.0,6.2,128726.0,White,Black,VIC,Hatchback,5.0,5.0,27990.0,3110.0
Kia,Cerato,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,23345.0,Silver,Black,VIC,Hatchback,5.0,5.0,28990.0,14495.0
Honda,CR-V,2021,2,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,4150.0,Silver,Black,VIC,SUV,4.0,7.0,48990.0,24495.0
Hyundai,I45,2012,11,USED,Automatic,Front,Unleaded,2.0,4.0,7.6,169208.0,White,,QLD,Sedan,4.0,5.0,11950.0,1086.3636363636363
Mazda,3,2022,1,USED,Automatic,Front,Unleaded,2.0,4.0,6.2,3701.0,Grey,Black,VIC,Hatchback,5.0,5.0,36990.0,36990.0
BMW,118D,2016,7,USED,Automatic,Rear,Diesel,2.0,4.0,4.5,79093.0,White,Black,VIC,Hatchback,5.0,5.0,27990.0,3998.5714285714284
Land,Rover,2017,6,USED,Automatic,AWD,Diesel,2.0,4.0,5.4,98121.0,Black,Santorini Black,VIC,SUV,4.0,5.0,64888.0,10814.666666666666
Mazda,2,2008,15,USED,Automatic,Front,Unleaded,,,,136381.0,Grey,,QLD,Hatchback,,,10999.0,733.2666666666667
Hyundai,Santa,2018,5,USED,Automatic,AWD,Diesel,2.2,4.0,7.8,94003.0,Silver,,QLD,SUV,4.0,7.0,28495.0,5699.0
Mercedes-Benz,A180,2019,4,USED,Automatic,Front,Unleaded,1.3,4.0,5.7,44700.0,White,Black,QLD,Hatchback,5.0,5.0,42990.0,10747.5
Mazda,6,2012,11,USED,Automatic,Front,Unleaded,2.5,4.0,8.8,216057.0,Grey,,QLD,Hatchback,5.0,5.0,12990.0,1180.909090909091
Mazda,CX-9,2019,4,USED,Automatic,AWD,Unleaded,2.5,4.0,8.8,89902.0,Brown,Beige,VIC,SUV,4.0,7.0,46990.0,11747.5
Volkswagen,T-ROC,2020,3,USED,Automatic,AWD,Premium,2.0,4.0,7.2,29840.0,Red,Black,QLD,SUV,4.0,5.0,41990.0,13996.666666666666
Hyundai,Accent,2016,7,USED,Automatic,Front,Unleaded,1.4,4.0,6.2,197973.0,White,Charcoal,QLD,Sedan,4.0,5.0,12990.0,1855.7142857142858
GWM,Haval,2022,1,USED,Automatic,Front,Premium,1.5,4.0,8.1,8130.0,Red,Black,QLD,SUV,4.0,5.0,32990.0,32990.0
Volkswagen,Passat,2013,10,USED,Automatic,Front,Diesel,2.0,4.0,5.4,136711.0,White,Black,QLD,Sedan,4.0,5.0,13999.0,1399.9
Mitsubishi,Triton,2018,5,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,87333.0,White,Black Cloth,QLD,Ute / Tray,4.0,5.0,31749.0,6349.8
Mazda,BT-50,2013,10,USED,Manual,Rear,Diesel,3.2,5.0,8.4,160645.0,White,,QLD,Ute / Tray,4.0,5.0,21995.0,2199.5
Honda,Jazz,2007,16,USED,Automatic,Front,Unleaded,1.3,4.0,5.6,201167.0,Blue,,QLD,Hatchback,5.0,5.0,7999.0,499.9375
MG,ZST,2021,2,USED,Automatic,Front,Unleaded,1.5,4.0,6.9,19270.0,Silver,Black,QLD,SUV,5.0,5.0,25990.0,12995.0
Subaru,XV,2019,4,USED,Automatic,AWD,Unleaded,2.0,4.0,7.1,91185.0,Silver,Black,QLD,SUV,4.0,5.0,26980.0,6745.0
Nissan,Dualis,2010,13,USED,Manual,Front,Unleaded,2.0,4.0,8.1,220004.0,Black,Black Leather,QLD,SUV,4.0,5.0,8999.0,692.2307692307693
Holden,Cruze,2013,10,USED,Automatic,Front,Diesel,2.0,4.0,6.7,153035.0,Silver,Black,VIC,Wagon,4.0,5.0,8499.0,849.9
Jeep,Grand,2014,9,USED,Automatic,4WD,Premium,3.6,6.0,10.4,290932.0,Grey,,QLD,SUV,4.0,5.0,11999.0,1333.2222222222222
Kia,Sportage,2014,9,USED,Automatic,Front,Unleaded,2.0,4.0,8.8,104878.0,Grey,,QLD,SUV,4.0,5.0,18690.0,2076.6666666666665
Audi,Q3,2016,7,USED,Automatic,AWD,Diesel,2.0,4.0,5.2,166363.0,Black,Black,VIC,SUV,4.0,5.0,21999.0,3142.714285714286
Nissan,X-Trail,2015,8,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,256000.0,,,VIC,SUV,4.0,7.0,17999.0,2249.875
Holden,Captiva,2011,12,USED,Automatic,Front,Diesel,2.2,4.0,8.1,138252.0,Black,,QLD,SUV,4.0,7.0,12990.0,1082.5
BMW,X3,2017,6,USED,Automatic,4WD,Diesel,3.0,6.0,5.9,65568.0,Black,,QLD,SUV,4.0,5.0,44800.0,7466.666666666667
Toyota,Corolla,2016,7,USED,Automatic,Front,Unleaded,1.8,4.0,6.1,60136.0,Black,Black,VIC,Hatchback,5.0,5.0,22990.0,3284.285714285714
Mitsubishi,Triton,2017,6,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,62677.0,White,,VIC,Ute / Tray,4.0,5.0,41870.0,6978.333333333333
Toyota,RAV4,2021,2,USED,Automatic,Front,Hybrid,2.5,4.0,4.7,52152.0,White,,QLD,SUV,5.0,5.0,45998.0,22999.0
Volkswagen,Golf,2021,2,USED,Automatic,Front,Premium,1.4,4.0,5.8,30444.0,,,QLD,Hatchback,5.0,5.0,36987.0,18493.5
Citroen,Berlingo,2017,6,USED,Automatic,Front,Diesel,1.6,4.0,4.1,98969.0,White,Black,QLD,Commercial,2.0,2.0,22995.0,3832.5
Jeep,Grand,2013,10,USED,Automatic,AWD,Diesel,3.0,6.0,8.3,232243.0,Grey,Black,QLD,SUV,4.0,5.0,15750.0,1575.0
Mitsubishi,Triton,2019,4,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,71902.0,White,,QLD,Ute / Tray,4.0,5.0,41990.0,10497.5
Volkswagen,Golf,2012,11,USED,Automatic,Rear,Unleaded,,,,46842.0,Silver,Grey  Cloth,VIC,Hatchback,,,16709.0,1519.0
Toyota,RAV4,2022,1,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,11842.0,Red,,VIC,SUV,5.0,5.0,69990.0,69990.0
Volkswagen,Tiguan,2014,9,USED,Automatic,Front,Premium,1.4,4.0,7.3,134401.0,White,Grey,QLD,SUV,4.0,5.0,17990.0,1998.888888888889
GWM,Tank,2023,0,DEMO,Automatic,4WD,,2.0,4.0,9.5,15.0,Orange,Charcoal Comfort,QLD,SUV,4.0,5.0,51585.0,51585.0
Hyundai,Accent,2016,7,USED,Automatic,Front,Unleaded,1.4,4.0,6.4,20572.0,Blue,,QLD,Hatchback,5.0,5.0,18980.0,2711.4285714285716
BMW,128TI,2023,0,DEMO,Automatic,Front,Premium,2.0,4.0,6.8,1598.0,White,Black & Red Cloth & Sensatec,VIC,Hatchback,5.0,5.0,66980.0,66980.0
Holden,Colorado,2013,10,USED,Automatic,Rear,Diesel,2.8,4.0,8.9,195055.0,White,,QLD,Ute / Tray,2.0,2.0,18495.0,1849.5
Suzuki,Ignis,2021,2,USED,Automatic,Front,Premium,1.2,4.0,4.9,30935.0,White,Black,QLD,SUV,4.0,5.0,19990.0,9995.0
Kia,Cerato,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,79130.0,Black,Black,VIC,Hatchback,5.0,5.0,29990.0,7497.5
Toyota,RAV4,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,6.5,38356.0,Blue,,QLD,SUV,5.0,5.0,46990.0,11747.5
Lexus,RX,2018,5,USED,Automatic,AWD,Unleaded,,,,76800.0,White,Black,QLD,Wagon,,,59990.0,11998.0
Ford,Territory,2013,10,USED,Automatic,Rear,Unleaded,4.0,6.0,10.6,154231.0,Silver,,QLD,SUV,4.0,7.0,16990.0,1699.0
Kia,Sportage,2017,6,USED,Automatic,AWD,Diesel,2.0,4.0,6.8,110996.0,Black,,VIC,SUV,4.0,5.0,29990.0,4998.333333333333
Mitsubishi,Outlander,2010,13,USED,Manual,4WD,Unleaded,2.4,4.0,9.5,252000.0,Black,,QLD,SUV,4.0,5.0,8500.0,653.8461538461538
Holden,Calais,2018,5,USED,Automatic,AWD,Premium,3.6,6.0,9.1,53514.0,Red,Black,QLD,Hatchback,5.0,5.0,33980.0,6796.0
Honda,CR-V,2017,6,USED,Automatic,4WD,Unleaded,2.4,4.0,8.7,64219.0,Grey,,VIC,SUV,4.0,5.0,29780.0,4963.333333333333
Mercedes-Benz,GL320,2006,17,USED,Automatic,4WD,Diesel,3.0,6.0,9.8,227444.0,Black,,VIC,SUV,4.0,7.0,14988.0,881.6470588235294
Mitsubishi,Eclipse,2018,5,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,41117.0,White,,VIC,SUV,4.0,5.0,27990.0,5598.0
Skoda,Superb,2010,13,USED,Automatic,Front,Premium,1.8,4.0,7.3,144934.0,,,VIC,Sedan,4.0,5.0,10850.0,834.6153846153846
Subaru,Liberty,2020,3,USED,Automatic,AWD,Unleaded,2.5,4.0,7.3,45154.0,Silver,,VIC,Sedan,4.0,5.0,27990.0,9330.0
Mercedes-Benz,GLC250,2016,7,USED,Automatic,AWD,Diesel,2.1,4.0,5.7,93536.0,Silver,,QLD,SUV,4.0,5.0,43362.0,6194.571428571428
Holden,Colorado,2017,6,USED,Automatic,4WD,Diesel,2.8,4.0,9.1,112332.0,White,Grey,QLD,Ute / Tray,2.0,2.0,36990.0,6165.0
Toyota,Kluger,2022,1,USED,Automatic,Other,Premium,,,,14742.0,White,Black,VIC,Wagon,,,79990.0,79990.0
MG,ZST,2023,0,NEW,Automatic,Front,,1.3,3.0,7.3,10.0,Blue,,QLD,SUV,5.0,5.0,33690.0,33690.0
Nissan,X-Trail,2022,1,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,24177.0,White,Grey,VIC,SUV,4.0,5.0,41990.0,41990.0
Kia,Sportage,2020,3,USED,Automatic,Front,Unleaded,,,,51897.0,White,,VIC,SUV,,,28868.0,9622.666666666666
Holden,Colorado,2017,6,USED,Automatic,Rear,Diesel,2.8,4.0,8.9,171684.0,White,,QLD,Ute / Tray,4.0,5.0,22990.0,3831.6666666666665
Toyota,RAV4,2021,2,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,15488.0,Grey,Black,QLD,SUV,5.0,5.0,59490.0,29745.0
Volkswagen,Caddy,2019,4,USED,Automatic,Front,Diesel,2.0,4.0,5.3,127743.0,White,,QLD,Commercial,3.0,2.0,27990.0,6997.5
Kia,Cerato,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,57917.0,Black,,VIC,Sedan,4.0,5.0,24990.0,6247.5
Hyundai,Santa,2016,7,USED,Automatic,AWD,Diesel,2.2,4.0,7.8,73252.0,Silver,Black,QLD,SUV,4.0,7.0,35900.0,5128.571428571428
Mazda,BT-50,2022,1,USED,Automatic,4WD,Diesel,3.0,4.0,8.0,26053.0,White,,QLD,Ute / Tray,4.0,5.0,54998.0,54998.0
Mercedes-Benz,CLK500,2005,18,USED,Automatic,Rear,Unleaded,5.0,8.0,,156223.0,Silver,,VIC,Coupe,2.0,5.0,24990.0,1388.3333333333333
Volkswagen,Polo,2016,7,USED,Automatic,Front,Premium,1.2,4.0,4.8,85435.0,Grey,,QLD,Hatchback,5.0,5.0,17715.0,2530.714285714286
Skoda,Kamiq,2022,1,USED,Automatic,Front,Premium,1.5,4.0,5.6,14399.0,Grey,Black,QLD,SUV,4.0,5.0,38888.0,38888.0
Hyundai,Kona,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.2,58596.0,Silver,,QLD,SUV,4.0,5.0,25498.0,5099.6
Honda,Jazz,2012,11,USED,Manual,Front,Unleaded,1.3,4.0,5.8,106291.0,Red,Black,VIC,Hatchback,5.0,5.0,10990.0,999.0909090909091
Mazda,CX-5,2022,1,DEMO,Automatic,AWD,Diesel,2.2,4.0,6.0,3100.0,White,,QLD,SUV,4.0,5.0,44844.0,44844.0
Hyundai,Tucson,2016,7,USED,Automatic,Front,Unleaded,2.0,4.0,7.9,46203.0,Brown,Ivory,VIC,SUV,4.0,5.0,28630.0,4090.0
Mazda,CX-3,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,6.3,37490.0,Blue,,VIC,SUV,4.0,5.0,33450.0,16725.0
Mitsubishi,Outlander,2019,4,USED,Automatic,AWD,Unleaded,2.4,4.0,7.2,79663.0,Red,Black,VIC,SUV,4.0,5.0,31880.0,7970.0
Nissan,Pulsar,1998,25,USED,Manual,Front,Unleaded,,,,214234.0,White,,VIC,Hatchback,,,4999.0,199.96
Jeep,Wrangler,2017,6,USED,Automatic,4WD,Unleaded,3.6,6.0,11.7,114870.0,Black,Black,VIC,SUV,4.0,5.0,50990.0,8498.333333333334
Mazda,CX-5,2018,5,USED,Automatic,AWD,Unleaded,2.5,4.0,7.5,55224.0,White,Leather,QLD,SUV,4.0,5.0,36850.0,7370.0
Toyota,Corolla,2017,6,USED,Automatic,Front,Unleaded,1.8,4.0,6.6,50401.0,White,Black,VIC,Sedan,4.0,5.0,25990.0,4331.666666666667
Kia,Rondo,2017,6,USED,Automatic,Front,Unleaded,2.0,4.0,7.9,44207.0,White,,VIC,Wagon,4.0,5.0,24950.0,4158.333333333333
Nissan,Pathfinder,2015,8,USED,Automatic,4WD,Premium,3.5,6.0,10.2,123960.0,Red,Black,VIC,SUV,4.0,7.0,26990.0,3373.75
Hyundai,Venue,2020,3,USED,Automatic,Front,Unleaded,1.6,4.0,7.2,36376.0,Blue,Black,QLD,SUV,4.0,5.0,24990.0,8330.0
Mitsubishi,Triton,2020,3,USED,Automatic,Front,Diesel,2.4,4.0,8.4,16557.0,White,,QLD,Ute / Tray,4.0,5.0,39980.0,13326.666666666666
Toyota,Landcruiser,2022,1,USED,Automatic,4WD,Diesel,2.8,4.0,7.9,9226.0,Grey,,QLD,SUV,4.0,7.0,81895.0,81895.0
Jeep,Grand,2017,6,USED,Automatic,4WD,Diesel,3.0,6.0,7.5,93985.0,White,Black,VIC,SUV,4.0,5.0,47990.0,7998.333333333333
Holden,Barina,2015,8,USED,Automatic,Front,Unleaded,1.2,4.0,5.8,89953.0,Red,Grey,VIC,Hatchback,5.0,5.0,13970.0,1746.25
Volkswagen,Caddy,2011,12,USED,Manual,Front,Diesel,1.6,4.0,5.2,267628.0,White,,VIC,Commercial,3.0,2.0,10990.0,915.8333333333334
Hyundai,Tucson,2015,8,USED,Automatic,Front,Unleaded,,,,107397.0,Silver,,QLD,Wagon,,,21835.0,2729.375
Mazda,CX-5,2018,5,USED,Automatic,AWD,Unleaded,2.5,4.0,7.5,40545.0,Red,,VIC,SUV,4.0,5.0,38990.0,7798.0
Peugeot,308,2012,11,USED,Automatic,Front,Diesel,2.0,4.0,6.7,116800.0,,,QLD,Wagon,4.0,7.0,12499.0,1136.2727272727273
Nissan,Patrol,2002,21,USED,Automatic,4WD,Unleaded,4.8,6.0,,349275.0,Red,,VIC,SUV,4.0,7.0,16990.0,809.047619047619
Hyundai,Kona,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,6.2,37935.0,White,,QLD,SUV,4.0,5.0,27998.0,13999.0
Renault,Master,2018,5,USED,Automatic,Rear,Diesel,,,,9033.0,White,,QLD,Commercial,,,53980.0,10796.0
GWM,UTE,2023,0,DEMO,Automatic,4WD,Diesel,2.0,4.0,9.4,18.0,Silver,,QLD,Ute / Tray,4.0,5.0,41888.0,41888.0
Mitsubishi,Outlander,2013,10,USED,Automatic,Front,Unleaded,2.0,4.0,6.6,229640.0,Silver,,QLD,SUV,4.0,5.0,12990.0,1299.0
Ford,Focus,2008,15,USED,Automatic,Front,Unleaded,,,,142462.0,Grey,,QLD,Other,,,7999.0,533.2666666666667
Audi,S3,2011,12,USED,Automatic,AWD,Premium,2.0,4.0,8.4,99945.0,Black,,QLD,Hatchback,5.0,5.0,30660.0,2555.0
Toyota,RAV4,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,6.5,59838.0,Grey,Black,VIC,SUV,5.0,5.0,36990.0,9247.5
Mazda,BT-50,2017,6,USED,Automatic,Rear,Diesel,3.2,5.0,8.9,223358.0,Silver,,QLD,Ute / Tray,4.0,5.0,22999.0,3833.1666666666665
Volkswagen,Tiguan,2022,1,USED,Automatic,Front,Premium,,,,15432.0,Grey,Cloth,QLD,Wagon,,,42850.0,42850.0
Toyota,Celica,1998,25,USED,Manual,Other,,,,,129115.0,White,Black,VIC,Coupe,,,39999.0,1599.96
Toyota,Corolla,2020,3,USED,Automatic,Front,Hybrid,1.8,4.0,4.2,66543.0,Silver,Black,VIC,Hatchback,5.0,5.0,34990.0,11663.333333333334
Ford,Ranger,2021,2,USED,Automatic,4WD,Diesel,2.0,4.0,7.4,33154.0,White,,QLD,Ute / Tray,4.0,5.0,57980.0,28990.0
Ford,Ranger,2021,2,USED,Automatic,4WD,Diesel,2.0,4.0,7.4,61248.0,Grey,Leather,VIC,Ute / Tray,4.0,5.0,59888.0,29944.0
Nissan,Juke,2020,3,USED,Automatic,Front,Premium,1.0,3.0,5.8,27400.0,Red,Black,QLD,SUV,5.0,5.0,31990.0,10663.333333333334
Mazda,BT-50,2018,5,USED,Automatic,4WD,Diesel,3.2,5.0,10.0,92715.0,Black,Black,VIC,Ute / Tray,4.0,5.0,38990.0,7798.0
BMW,X4,2019,4,USED,Automatic,AWD,Premium,2.0,4.0,7.8,75428.0,Silver,Black,QLD,SUV,5.0,5.0,57990.0,14497.5
Holden,Barina,2014,9,USED,Automatic,Front,Unleaded,1.6,4.0,6.4,197781.0,Red,,VIC,Hatchback,5.0,5.0,11999.0,1333.2222222222222
Toyota,RAV4,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.0,101855.0,Grey,,QLD,SUV,4.0,5.0,27895.0,5579.0
Mercedes-Benz,Sprinter,2011,12,USED,Manual,Rear,Diesel,,,,306811.0,White,Grey,QLD,Commercial,,,20990.0,1749.1666666666667
Hyundai,I45,2010,13,USED,Automatic,Front,Unleaded,2.4,4.0,7.9,213480.0,Silver,,QLD,Sedan,4.0,5.0,8999.0,692.2307692307693
Hyundai,I30,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,53740.0,Silver,,QLD,Hatchback,4.0,5.0,23990.0,5997.5
Nissan,X-Trail,2019,4,USED,Automatic,Front,Unleaded,2.5,4.0,8.1,77669.0,Blue,Black,VIC,SUV,4.0,7.0,27880.0,6970.0
Toyota,Landcruiser,2018,5,USED,Automatic,4WD,Diesel,2.8,4.0,8.0,150419.0,White,Black,QLD,SUV,4.0,7.0,57990.0,11598.0
MG,MG3,2021,2,USED,Automatic,Front,Premium,1.5,4.0,6.7,15870.0,Grey,,VIC,Hatchback,5.0,5.0,16990.0,8495.0
Skoda,Karoq,2019,4,USED,Automatic,Front,Unleaded,1.4,4.0,6.6,75132.0,Red,,QLD,SUV,4.0,5.0,32444.0,8111.0
Mitsubishi,Lancer,2017,6,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,93837.0,Grey,Black,QLD,Sedan,4.0,5.0,19990.0,3331.6666666666665
Nissan,X-Trail,2021,2,USED,Automatic,4WD,Unleaded,2.5,4.0,8.3,38120.0,Grey,Grey,VIC,SUV,4.0,5.0,41990.0,20995.0
Toyota,RAV4,2014,9,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,123000.0,,,QLD,SUV,4.0,5.0,17900.0,1988.888888888889
Holden,Commodore,2012,11,USED,Manual,Rear,Unleaded,6.0,8.0,12.3,122644.0,Grey,,QLD,Ute / Tray,2.0,2.0,39990.0,3635.4545454545455
Lexus,ES250,2021,2,USED,Automatic,Front,Premium,2.5,4.0,6.6,15477.0,Black,Black,QLD,Sedan,4.0,5.0,54990.0,27495.0
Toyota,Corolla,2004,19,USED,Automatic,Front,Unleaded,1.8,4.0,7.8,326000.0,White,Black,VIC,Hatchback,5.0,5.0,6499.0,342.05263157894734
Holden,Colorado,2016,7,USED,Automatic,4WD,Diesel,2.8,4.0,9.1,68657.0,White,,QLD,Ute / Tray,4.0,5.0,38980.0,5568.571428571428
Kia,Rondo,2013,10,USED,Automatic,Front,Unleaded,2.0,4.0,7.9,111419.0,Black,Black,VIC,Wagon,4.0,7.0,17351.0,1735.1
Mercedes-Benz,Sprinter,2016,7,USED,Automatic,Other,,,,,195831.0,White,,VIC,Commercial,,,49950.0,7135.714285714285
Volkswagen,Arteon,2021,2,USED,Automatic,AWD,Premium,2.0,4.0,7.7,12012.0,White,Black,QLD,Hatchback,5.0,5.0,58990.0,29495.0
Hyundai,I30,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,133019.0,Red,Black,VIC,Hatchback,4.0,5.0,22999.0,4599.8
Isuzu,D-MAX,2018,5,USED,Automatic,4WD,Diesel,3.0,4.0,7.9,193175.0,White,,QLD,Ute / Tray,4.0,5.0,34990.0,6998.0
Nissan,X-Trail,2022,1,USED,Automatic,4WD,Unleaded,2.5,4.0,7.8,10844.0,White,Grey,VIC,SUV,4.0,5.0,55990.0,55990.0
Ssangyong,Rexton,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,8.4,80242.0,Grey,,VIC,SUV,4.0,7.0,27970.0,9323.333333333334
Hyundai,I20,2022,1,USED,Manual,Front,Unleaded,1.6,4.0,6.9,2275.0,Blue,,VIC,Hatchback,5.0,5.0,45790.0,45790.0
Holden,UTE,2015,8,USED,Automatic,Rear,Unleaded,3.6,6.0,9.9,197307.0,White,,VIC,Ute / Tray,2.0,2.0,18799.0,2349.875
Hyundai,I30,2021,2,USED,Automatic,Front,Premium,2.0,4.0,8.2,10567.0,Silver,Black,VIC,Sedan,4.0,5.0,50950.0,25475.0
Mitsubishi,Pajero,2021,2,USED,Automatic,4WD,Diesel,2.4,4.0,8.0,56019.0,Grey,Black,VIC,SUV,4.0,7.0,51950.0,25975.0
Mitsubishi,Lancer,2007,16,USED,Automatic,Front,Unleaded,2.0,4.0,8.2,145021.0,Grey,,QLD,Sedan,4.0,5.0,11995.0,749.6875
MG,ZST,2022,1,NEW,Automatic,Front,Unleaded,1.3,3.0,7.3,10.0,Blue,,QLD,SUV,5.0,5.0,33990.0,33990.0
Ford,Mustang,2020,3,USED,Automatic,Rear,Unleaded,2.3,4.0,9.5,27317.0,Red,,VIC,Hatchback,2.0,4.0,58990.0,19663.333333333332
Mitsubishi,Triton,2016,7,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,86085.0,White,,QLD,Ute / Tray,4.0,5.0,34995.0,4999.285714285715
Audi,A4,2021,2,USED,Automatic,Front,Premium,2.0,4.0,6.1,43883.0,White,Black,VIC,Sedan,4.0,5.0,51888.0,25944.0
Toyota,RAV4,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,6.5,41873.0,Blue,,VIC,SUV,5.0,5.0,40990.0,20495.0
GWM,Ute,2023,0,NEW,Automatic,Other,Diesel,,,,20.0,Black,Black,QLD,Ute / Tray,,,52585.0,52585.0
Nissan,Pathfinder,2015,8,USED,Automatic,4WD,Premium,3.5,6.0,10.2,109798.0,White,Black,VIC,SUV,4.0,7.0,26888.0,3361.0
Mercedes-Benz,C180,2012,11,USED,Automatic,Rear,Premium,1.8,4.0,7.3,104000.0,White,Black,QLD,Coupe,2.0,4.0,16990.0,1544.5454545454545
Mazda,3,2010,13,USED,Automatic,Front,Unleaded,2.0,4.0,8.2,146000.0,,,QLD,Sedan,4.0,5.0,9999.0,769.1538461538462
Toyota,RAV4,2012,11,USED,Manual,Front,Unleaded,2.4,4.0,9.1,106825.0,Blue,Black Cloth,QLD,SUV,4.0,5.0,16990.0,1544.5454545454545
Toyota,Corolla,2014,9,USED,Manual,Front,Unleaded,1.8,4.0,7.1,87336.0,Orange,,QLD,Hatchback,5.0,5.0,16888.0,1876.4444444444443
Volkswagen,Tiguan,2019,4,USED,Automatic,AWD,Premium,2.0,4.0,7.5,44582.0,Silver,,QLD,SUV,4.0,5.0,37895.0,9473.75
Mitsubishi,ASX,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.6,50433.0,Blue,Black,VIC,SUV,4.0,5.0,28990.0,9663.333333333334
Hyundai,I30,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,63396.0,Red,Black,VIC,Hatchback,4.0,5.0,23750.0,5937.5
Hyundai,I30,2019,4,USED,,Other,Unleaded,,,,57205.0,Silver,,QLD,Hatchback,,,23890.0,5972.5
Suzuki,Jimny,2022,1,USED,Automatic,4WD,Unleaded,1.5,4.0,6.9,23.0,Beige,,QLD,SUV,2.0,4.0,41990.0,41990.0
Toyota,C-HR,2017,6,USED,Automatic,Front,Premium,1.2,4.0,6.4,89628.0,Black,Black,VIC,SUV,4.0,5.0,31990.0,5331.666666666667
Hyundai,Accent,2014,9,USED,Manual,Front,Unleaded,1.6,4.0,6.0,164244.0,White,Black,VIC,Hatchback,5.0,5.0,8999.0,999.8888888888889
Nissan,X-Trail,2018,5,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,86345.0,White,,VIC,SUV,4.0,5.0,23980.0,4796.0
Kia,RIO,2005,18,USED,Automatic,Front,Unleaded,1.6,4.0,6.9,194000.0,White,Black,QLD,Sedan,4.0,5.0,5950.0,330.55555555555554
Ford,Ranger,2015,8,USED,Automatic,4WD,Diesel,3.2,5.0,9.2,229445.0,Blue,Black,VIC,Ute / Tray,4.0,5.0,29864.0,3733.0
